regime,unit_id,phase,R_final,recovery_slope,structure_value,structure_kind,structure_available,optical_source,label_method,label_confidence
mining,MINE_US_02085,early_restoration,,0.00253,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02086,stable_restoration,,-0.00745,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02087,early_restoration,,-0.00024,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02088,early_restoration,,0.00166,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02089,relapse_degradation,,-0.00739,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02090,stable_restoration,,-0.00645,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02091,stable_restoration,,-0.00539,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02092,degraded,,0.00217,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02093,early_restoration,,0.00261,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02094,degraded,,0.00188,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02095,degraded,,-0.0001,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02096,stable_restoration,,-0.00054,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02097,early_restoration,,-0.0019,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02098,early_restoration,,0.00568,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02099,early_restoration,,-0.00368,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02100,degraded,,0.00277,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02101,stable_restoration,,-0.00753,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02102,stable_restoration,,0.0061,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02103,degraded,,0.00075,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02104,degraded,,-0.00216,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02105,early_restoration,,-0.0073,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02106,early_restoration,,0.00397,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02107,stable_restoration,,0.00228,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02108,degraded,,-0.00118,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02109,stable_restoration,,0.0044,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02110,early_restoration,,0.00671,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02111,stable_restoration,,0.00265,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02112,early_restoration,,0.00484,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02113,early_restoration,,-0.0014,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02114,early_restoration,,0.00634,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02115,early_restoration,,-0.01853,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02116,stable_restoration,,-0.00737,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02117,early_restoration,,-0.00295,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02118,early_restoration,,0.00449,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02119,degraded,,0.00237,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02120,stable_restoration,,-0.01008,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02121,stable_restoration,,-0.00101,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02122,degraded,,0.00229,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02123,stable_restoration,,0.00545,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02124,early_restoration,,0.00198,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02125,degraded,,0.00046,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02126,degraded,,0.00113,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02127,early_restoration,,0.00804,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02128,early_restoration,,-0.00648,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02129,early_restoration,,-0.01384,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02130,early_restoration,,0.00344,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02131,degraded,,0.00081,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02132,degraded,,0.00123,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02133,degraded,,4e-05,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02134,degraded,,0.00212,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02135,degraded,,-0.00022,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02136,degraded,,0.00131,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02137,early_restoration,,-0.02144,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02138,degraded,,0.00083,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02139,degraded,,0.00168,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02140,early_restoration,,0.00447,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02141,degraded,,-0.00753,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02142,stable_restoration,,-0.00152,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02143,stable_restoration,,0.00582,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02144,early_restoration,,0.0049,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02145,stable_restoration,,0.0095,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02146,stable_restoration,,0.00761,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02147,degraded,,0.00122,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02148,stable_restoration,,-0.00767,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02149,early_restoration,,-0.00967,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02150,early_restoration,,-0.01973,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02151,early_restoration,,-0.00893,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02152,stable_restoration,,-0.0007,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02153,early_restoration,,0.00021,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02154,stable_restoration,,0.00644,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02155,early_restoration,,-0.01844,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02156,stable_restoration,,-0.01368,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02157,degraded,,0.00148,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02158,degraded,,-0.00025,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02159,degraded,,0.00041,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02160,degraded,,0.0029,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02161,stable_restoration,,0.00415,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02162,degraded,,0.00313,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02163,degraded,,0.0013,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02164,stable_restoration,,0.00663,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02165,degraded,,0.00327,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02166,early_restoration,,-0.00556,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02167,degraded,,0.00119,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02168,degraded,,-0.00117,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02169,early_restoration,,0.00552,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02170,early_restoration,,0.00511,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02171,stable_restoration,,-0.01123,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02172,degraded,,0.00178,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02173,early_restoration,,0.00097,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02174,early_restoration,,-0.03396,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02175,degraded,,0.00372,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02176,early_restoration,,0.00175,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02177,early_restoration,,-0.00235,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02178,degraded,,0.00122,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02179,early_restoration,,0.00947,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02180,degraded,,0.00108,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02181,early_restoration,,-0.01389,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02182,early_restoration,,0.00036,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02183,stable_restoration,,-0.01464,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02184,stable_restoration,,-0.00447,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02185,stable_restoration,,-0.00795,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02186,degraded,,-0.02127,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02187,early_restoration,,-0.01405,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02188,stable_restoration,,-0.00409,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02189,early_restoration,,0.00348,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02190,degraded,,0.00243,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02191,early_restoration,,0.00116,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02192,degraded,,0.00219,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02193,stable_restoration,,0.00371,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02194,degraded,,-0.00181,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02195,stable_restoration,,-0.01255,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02196,stable_restoration,,0.00508,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02197,degraded,,0.00266,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02198,stable_restoration,,-0.00718,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02199,stable_restoration,,-0.00966,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02200,degraded,,-0.00165,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02201,early_restoration,,0.00519,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02202,early_restoration,,-0.02078,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02203,early_restoration,,-0.00189,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02204,degraded,,-0.01177,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02205,stable_restoration,,-0.01029,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02206,early_restoration,,0.00582,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02207,early_restoration,,0.00266,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02208,stable_restoration,,-0.0079,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02209,early_restoration,,0.00184,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02210,early_restoration,,-0.02354,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02211,early_restoration,,-0.00829,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02212,stable_restoration,,0.01038,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02213,stable_restoration,,-0.00266,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02214,degraded,,0.00097,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02215,stable_restoration,,0.00165,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02216,early_restoration,,-0.01017,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02217,stable_restoration,,-0.00729,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02218,stable_restoration,,0.00273,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02219,stable_restoration,,-0.00785,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02220,degraded,,-0.0014,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02221,early_restoration,,-0.00644,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02222,degraded,,0.00254,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02223,stable_restoration,,-0.00529,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02224,early_restoration,,-0.00786,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02225,stable_restoration,,-0.00063,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02226,degraded,,-0.02729,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02227,stable_restoration,,0.01038,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02228,stable_restoration,,-0.01636,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02229,stable_restoration,,0.00218,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02230,degraded,,-0.00221,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02231,stable_restoration,,-0.00084,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02232,early_restoration,,0.01063,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02233,stable_restoration,,0.00527,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02234,stable_restoration,,-0.00792,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02235,stable_restoration,,-0.02134,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02236,degraded,,0.00151,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02237,degraded,,0.00159,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02238,degraded,,0.00062,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02239,stable_restoration,,-0.00218,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02240,stable_restoration,,-0.00022,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02241,degraded,,0.00091,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02242,stable_restoration,,0.00268,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02243,stable_restoration,,0.00431,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02244,degraded,,0.00118,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02245,degraded,,0.00284,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02246,early_restoration,,-0.01354,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02247,early_restoration,,0.00251,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02248,degraded,,4e-05,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02249,degraded,,0.00092,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02250,degraded,,0.00304,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02251,early_restoration,,0.00408,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02252,early_restoration,,0.00401,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02253,stable_restoration,,-0.00796,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02254,stable_restoration,,-0.00664,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02255,early_restoration,,0.00167,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02256,stable_restoration,,0.0013,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02257,stable_restoration,,0.00567,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02258,stable_restoration,,-0.00674,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02259,degraded,,-0.00066,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02260,stable_restoration,,0.00836,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02261,stable_restoration,,-0.0111,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02262,early_restoration,,-0.01476,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02263,degraded,,0.00367,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02264,early_restoration,,-0.00203,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02265,stable_restoration,,-0.0129,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02266,degraded,,0.0011,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02267,degraded,,-0.00166,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02268,early_restoration,,0.00233,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02269,early_restoration,,0.00035,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02270,stable_restoration,,0.00823,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02271,degraded,,0.00186,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02272,degraded,,0.00431,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02273,stable_restoration,,-0.00528,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02274,degraded,,0.00127,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02275,early_restoration,,-0.00814,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02276,stable_restoration,,0.00265,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02277,stable_restoration,,-0.01175,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02278,stable_restoration,,0.01051,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02279,degraded,,0.00083,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02280,degraded,,0.00079,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02281,early_restoration,,-0.00223,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
mining,MINE_US_02282,degraded,,0.00334,,S1_VH(pending),0,Landsat_C2_L2,regimeB_v0_RS_t0,RS_t0_v0
